,name,date,session,time,sampling,rt,cue,presented,response,retrieval,error,iti
62,demo_rat,2026-07-20,demo,769.912,0.1079999999999470,0.6240000000000240,4.0,0.0,0.0,0.9759999999999990,0.0,9.35800000000006
63,demo_rat,2026-07-20,demo,775.524,0.1340000000000150,0.2859999999999450,4.0,1.0,1.0,1.4880000000000600,0.0,5.611999999999970
64,demo_rat,2026-07-20,demo,781.95,0.1359999999999670,0.41599999999994,1.0,0.0,0.0,1.25,0.0,6.426000000000050
65,demo_rat,2026-07-20,demo,788.268,0.0760000000000218,0.8819999999999480,1.0,1.0,1.0,1.0499999999999500,0.0,6.317999999999980
66,demo_rat,2026-07-20,demo,795.36,0.1539999999999960,0.2179999999999610,4.0,0.0,0.0,1.1700000000000700,0.0,7.0919999999999800
67,demo_rat,2026-07-20,demo,800.826,0.0799999999999272,0.4940000000000280,4.0,0.0,0.0,1.5059999999999700,0.0,5.466000000000010
68,demo_rat,2026-07-20,demo,808.134,0.1219999999999570,0.2799999999999730,4.0,0.0,0.0,1.4180000000000100,0.0,7.307999999999990
69,demo_rat,2026-07-20,demo,813.708,0.0240000000000009,0.4239999999999780,1.0,1.0,1.0,1.2220000000000900,0.0,5.573999999999960
70,demo_rat,2026-07-20,demo,820.238,0.0319999999999254,0.6259999999999760,16.0,1.0,1.0,1.5780000000000900,0.0,6.530000000000090
71,demo_rat,2026-07-20,demo,826.392,0.1379999999999200,0.4139999999999870,4.0,1.0,1.0,1.4600000000000400,0.0,6.154000000000000
72,demo_rat,2026-07-20,demo,832.172,0.0679999999999836,0.23599999999999,16.0,0.0,0.0,1.2699999999999800,0.0,5.779999999999970
73,demo_rat,2026-07-20,demo,837.646,0.0540000000000873,0.2899999999999640,1.0,0.0,0.0,1.69399999999996,0.0,5.473999999999930
74,demo_rat,2026-07-20,demo,843.356,0.1200000000000050,0.51400000000001,1.0,0.0,0.0,1.5019999999999500,0.0,5.710000000000040
75,demo_rat,2026-07-20,demo,849.032,0.0739999999999554,1.42999999999995,1.0,1.0,1.0,1.52800000000002,0.0,5.676000000000050
76,demo_rat,2026-07-20,demo,858.314,0.0540000000000873,1.3299999999999300,16.0,1.0,0.0,1.5539999999999700,1.0,9.281999999999920
77,demo_rat,2026-07-20,demo,866.126,0.1340000000000150,0.2999999999999550,16.0,0.0,0.0,2.0400000000000800,0.0,7.812000000000010
78,demo_rat,2026-07-20,demo,874.082,0.1259999999999760,0.2040000000000650,16.0,1.0,1.0,1.4599999999999200,0.0,7.956000000000020
79,demo_rat,2026-07-20,demo,880.34,0.1000000000000230,0.2879999999998970,16.0,0.0,0.0,1.5339999999999900,0.0,6.258000000000040
80,demo_rat,2026-07-20,demo,886.21,0.1259999999999760,0.2680000000000290,1.0,1.0,1.0,1.431999999999900,0.0,5.8700000000000000
81,demo_rat,2026-07-20,demo,891.568,0.0860000000000127,0.2759999999999540,1.0,0.0,0.0,1.660000000000080,0.0,5.357999999999950
82,demo_rat,2026-07-20,demo,898.906,0.0960000000000036,1.240000000000010,4.0,1.0,0.0,1.5620000000000100,1.0,7.337999999999970
83,demo_rat,2026-07-20,demo,906.814,0.0780000000000882,0.3759999999999760,4.0,0.0,0.0,1.3379999999999700,0.0,7.908000000000020
84,demo_rat,2026-07-20,demo,913.004,0.1960000000000260,0.3059999999999260,1.0,1.0,1.0,1.1960000000000300,0.0,6.190000000000060
85,demo_rat,2026-07-20,demo,918.446,0.0579999999999927,1.4779999999999500,4.0,1.0,0.0,1.1780000000000000,1.0,5.442000000000010
86,demo_rat,2026-07-20,demo,929.644,0.1079999999999470,2.2200000000000300,4.0,1.0,1.0,1.1739999999999800,0.0,11.19800000000000
87,demo_rat,2026-07-20,demo,938.278,0.1380000000000340,0.4359999999999220,1.0,0.0,0.0,1.094000000000050,0.0,8.634000000000020
88,demo_rat,2026-07-20,demo,945.374,0.1159999999999850,1.7699999999999800,4.0,1.0,0.0,1.518000000000030,1.0,7.096000000000000
89,demo_rat,2026-07-20,demo,953.496,0.0120000000000572,0.7559999999999720,1.0,1.0,1.0,1.5699999999999400,0.0,8.121999999999960
90,demo_rat,2026-07-20,demo,977.016,0.0339999999999918,0.3000000000000680,1.0,0.0,0.0,1.8319999999999900,0.0,23.520000000000000
91,demo_rat,2026-07-20,demo,1008.682,0.2379999999999430,0.2380000000000560,4.0,0.0,0.0,1.0259999999999500,0.0,31.666000000000100
92,demo_rat,2026-07-20,demo,1016.134,0.0620000000000118,0.3199999999999360,4.0,0.0,0.0,1.994000000000030,0.0,7.452000000000000
93,demo_rat,2026-07-20,demo,1034.14,0.0459999999998217,0.8160000000000310,4.0,1.0,1.0,1.69399999999996,0.0,18.006000000000100
94,demo_rat,2026-07-20,demo,1040.972,0.0820000000001073,0.2639999999998960,1.0,0.0,0.0,1.1700000000000700,0.0,6.83199999999988
95,demo_rat,2026-07-20,demo,1047.194,0.1000000000001360,2.0419999999999200,4.0,0.0,1.0,1.2899999999999600,1.0,6.22199999999998
96,demo_rat,2026-07-20,demo,1060.272,0.2400000000000090,0.2419999999999620,16.0,1.0,1.0,1.2980000000000000,0.0,13.078000000000000
97,demo_rat,2026-07-20,demo,1066.258,0.0419999999999163,0.3199999999999360,16.0,0.0,0.0,1.8460000000000000,0.0,5.986000000000100
98,demo_rat,2026-07-20,demo,1072.066,0.1639999999999870,0.2860000000000580,4.0,1.0,1.0,1.6820000000000200,0.0,5.807999999999990
99,demo_rat,2026-07-20,demo,1078.036,0.015999999999849,0.55600000000004,16.0,1.0,1.0,1.0399999999999600,0.0,5.970000000000030
100,demo_rat,2026-07-20,demo,1084.508,0.0360000000000582,0.4900000000000090,4.0,0.0,0.0,1.3959999999999600,0.0,6.47199999999998
101,demo_rat,2026-07-20,demo,1090.614,0.0539999999998599,0.5140000000001240,1.0,1.0,1.0,1.445999999999910,0.0,6.1059999999999900
102,demo_rat,2026-07-20,demo,1096.992,0.0240000000001145,0.3879999999999200,4.0,0.0,0.0,1.5039999999999100,0.0,6.377999999999930
103,demo_rat,2026-07-20,demo,1111.972,0.0480000000000018,1.1459999999999600,4.0,1.0,0.0,1.3379999999999700,1.0,14.980000000000000
104,demo_rat,2026-07-20,demo,1118.796,0.05600000000004,0.2559999999998580,4.0,1.0,1.0,1.0199999999999800,0.0,6.824000000000070
105,demo_rat,2026-07-20,demo,1125.482,0.08400000000006,0.3759999999999760,16.0,1.0,1.0,1.3859999999999700,0.0,6.685999999999920
106,demo_rat,2026-07-20,demo,1131.696,0.1539999999999960,0.6340000000000150,1.0,1.0,0.0,1.0360000000000600,1.0,6.213999999999940
107,demo_rat,2026-07-20,demo,1138.848,0.1079999999999470,2.4139999999999900,1.0,1.0,0.0,1.1440000000000100,1.0,7.152000000000040
108,demo_rat,2026-07-20,demo,1147.496,0.071999999999889,0.6040000000000420,4.0,1.0,1.0,1.1779999999998800,0.0,8.648000000000140
109,demo_rat,2026-07-20,demo,1153.69,0.0399999999999636,0.3540000000000420,4.0,0.0,0.0,1.7960000000000500,0.0,6.19399999999996
110,demo_rat,2026-07-20,demo,1166.85,0.1480000000001380,0.25,16.0,1.0,1.0,1.6079999999999500,0.0,13.159999999999900
111,demo_rat,2026-07-20,demo,1177.99,0.0599999999999454,0.9480000000000930,1.0,1.0,1.0,1.30600000000004,0.0,11.1400000000001
112,demo_rat,2026-07-20,demo,1187.712,0.0640000000000782,0.7459999999998670,1.0,1.0,1.0,1.5440000000001000,0.0,9.72199999999998
113,demo_rat,2026-07-20,demo,1194.114,0.1099999999999000,0.2580000000000380,16.0,0.0,0.0,1.38799999999992,0.0,6.402000000000040
114,demo_rat,2026-07-20,demo,1200.27,0.0360000000000582,0.4400000000000550,4.0,1.0,1.0,1.6739999999999800,0.0,6.155999999999950
115,demo_rat,2026-07-20,demo,1208.162,0.2280000000000650,2.1579999999999000,16.0,1.0,1.0,1.9120000000000300,0.0,7.892000000000050
116,demo_rat,2026-07-20,demo,1217.534,0.1319999999998340,0.2460000000000950,1.0,0.0,0.0,1.139999999999870,0.0,9.372000000000070
117,demo_rat,2026-07-20,demo,1222.5,0.2360000000001040,0.3279999999999750,1.0,0.0,0.0,1.33199999999988,0.0,4.9659999999998900
118,demo_rat,2026-07-20,demo,1228.41,0.1139999999998050,0.3700000000001180,16.0,1.0,1.0,1.6639999999999900,0.0,5.910000000000080
119,demo_rat,2026-07-20,demo,1234.836,0.0139999999998963,0.4000000000000910,16.0,0.0,0.0,1.58400000000006,0.0,6.425999999999930
120,demo_rat,2026-07-20,demo,1241.126,0.1159999999999850,0.36200000000008,1.0,1.0,1.0,1.7159999999998900,0.0,6.289999999999960
121,demo_rat,2026-07-20,demo,1269.44,0.0819999999998799,0.4900000000000090,16.0,1.0,1.0,1.2080000000000800,0.0,28.31400000000010
122,demo_rat,2026-07-20,demo,1276.326,0.0760000000000218,1.4379999999998700,1.0,1.0,1.0,1.3140000000000800,0.0,6.885999999999970
123,demo_rat,2026-07-20,demo,1285.08,0.1320000000000620,0.2799999999999730,4.0,0.0,0.0,1.2239999999999300,0.0,8.753999999999910
124,demo_rat,2026-07-20,demo,1291.026,0.155999999999949,0.2899999999999640,4.0,1.0,1.0,1.41599999999994,0.0,5.94600000000014
125,demo_rat,2026-07-20,demo,1300.242,0.0679999999999836,0.4780000000000660,16.0,1.0,1.0,1.4639999999999400,0.0,9.215999999999890
126,demo_rat,2026-07-20,demo,1372.036,0.2000000000000450,0.1999999999998180,1.0,0.0,0.0,1.122000000000070,0.0,71.7940000000001
127,demo_rat,2026-07-20,demo,1379.69,0.2300000000000180,0.3279999999999750,4.0,1.0,1.0,1.6540000000000000,0.0,7.654000000000000
128,demo_rat,2026-07-20,demo,1389.918,0.0900000000001455,0.5360000000000580,4.0,0.0,0.0,1.7859999999998300,0.0,10.227999999999800
129,demo_rat,2026-07-20,demo,1476.842,0.0960000000000036,1.038000000000010,4.0,1.0,0.0,1.5399999999999600,1.0,86.9240000000002
130,demo_rat,2026-07-20,demo,1484.202,0.1140000000000330,0.2259999999998850,4.0,1.0,1.0,1.3420000000001000,0.0,7.3599999999999
131,demo_rat,2026-07-20,demo,1490.394,0.071999999999889,0.5100000000002180,4.0,0.0,0.0,1.477999999999840,0.0,6.192000000000010
132,demo_rat,2026-07-20,demo,1497.578,0.1800000000000640,0.5979999999999560,1.0,1.0,1.0,1.5779999999999700,0.0,7.183999999999970
133,demo_rat,2026-07-20,demo,1505.078,0.22199999999998,0.4220000000000250,1.0,1.0,1.0,1.6459999999999600,0.0,7.5
134,demo_rat,2026-07-20,demo,1529.672,0.1440000000000050,1.8140000000000800,16.0,0.0,0.0,1.2719999999999300,0.0,24.59400000000010
135,demo_rat,2026-07-20,demo,1539.376,0.1739999999999780,0.2860000000000580,1.0,1.0,1.0,1.5920000000001000,0.0,9.70399999999995
136,demo_rat,2026-07-20,demo,1547.602,0.183999999999969,0.4559999999999040,16.0,0.0,0.0,1.6320000000000600,0.0,8.226000000000110
137,demo_rat,2026-07-20,demo,1554.632,0.015999999999849,1.268000000000030,16.0,0.0,1.0,1.7560000000000900,1.0,7.029999999999970
138,demo_rat,2026-07-20,demo,1564.388,0.1100000000001270,0.5380000000000110,1.0,1.0,1.0,2.0599999999999500,0.0,9.755999999999860
139,demo_rat,2026-07-20,demo,1576.718,0.043999999999869,0.3040000000000870,4.0,0.0,0.0,1.3279999999999700,0.0,12.330000000000200
140,demo_rat,2026-07-20,demo,1585.108,0.0779999999999745,1.8100000000001700,4.0,1.0,1.0,1.0480000000000000,0.0,8.389999999999870
141,demo_rat,2026-07-20,demo,1597.686,0.0140000000001236,0.6359999999999670,4.0,0.0,0.0,1.7039999999999500,0.0,12.578000000000000
142,demo_rat,2026-07-20,demo,1604.708,0.0939999999998235,0.3900000000001,4.0,1.0,1.0,1.811999999999900,0.0,7.022000000000160
143,demo_rat,2026-07-20,demo,1610.798,0.0899999999999181,0.3740000000000240,1.0,0.0,0.0,1.2699999999999800,0.0,6.089999999999920
144,demo_rat,2026-07-20,demo,1617.266,0.1019999999998620,1.2580000000000400,1.0,0.0,1.0,1.5599999999999500,1.0,6.468000000000080
145,demo_rat,2026-07-20,demo,1623.862,0.0339999999998781,0.4300000000000640,16.0,0.0,0.0,1.41599999999994,0.0,6.596000000000000
146,demo_rat,2026-07-20,demo,1638.37,0.1620000000000350,0.4580000000000840,16.0,1.0,1.0,1.5760000000000200,0.0,14.50799999999980
147,demo_rat,2026-07-20,demo,1645.846,0.08400000000006,0.66599999999994,1.0,1.0,1.0,1.7619999999999400,0.0,7.476000000000110
148,demo_rat,2026-07-20,demo,1708.59,0.183999999999969,1.4220000000000300,16.0,1.0,1.0,1.55600000000004,0.0,62.743999999999900
149,demo_rat,2026-07-20,demo,1717.646,0.0460000000000491,1.8540000000000400,4.0,0.0,1.0,1.1779999999998800,1.0,9.05600000000004
150,demo_rat,2026-07-20,demo,1725.906,0.1000000000001360,0.5019999999999530,1.0,0.0,0.0,1.265999999999850,0.0,8.259999999999990
151,demo_rat,2026-07-20,demo,1733.308,-0.1739999999999780,0.8859999999999670,1.0,0.0,0.0,1.8979999999999100,0.0,7.402000000000040
152,demo_rat,2026-07-20,demo,1743.908,0.1760000000001580,0.349999999999909,16.0,0.0,0.0,1.3840000000000100,0.0,10.599999999999900
153,demo_rat,2026-07-20,demo,1750.388,0.0980000000001837,0.2959999999998220,16.0,1.0,1.0,1.461999999999990,0.0,6.480000000000020
154,demo_rat,2026-07-20,demo,1759.656,0.0900000000001455,0.6920000000000070,16.0,1.0,1.0,2.0739999999998400,0.0,9.268000000000030
155,demo_rat,2026-07-20,demo,1779.214,0.0920000000000982,0.3799999999998820,4.0,0.0,0.0,1.1480000000001400,0.0,19.558000000000000
156,demo_rat,2026-07-20,demo,1786.516,0.0799999999999272,0.3759999999999760,4.0,0.0,0.0,1.268000000000030,0.0,7.302000000000140
157,demo_rat,2026-07-20,demo,1793.892,0.1620000000000350,1.0679999999999800,4.0,0.0,1.0,1.3619999999998500,1.0,7.375999999999980
158,demo_rat,2026-07-20,demo,1837.32,0.0540000000000873,0.2860000000000580,16.0,1.0,0.0,1.2459999999998700,1.0,43.42799999999990
159,demo_rat,2026-07-20,demo,1850.054,0.1240000000000240,0.487999999999829,16.0,1.0,1.0,1.456000000000130,0.0,12.734000000000200
160,demo_rat,2026-07-20,demo,1859.334,0.0259999999998399,0.4420000000000070,16.0,0.0,0.0,1.7320000000002000,0.0,9.279999999999970
161,demo_rat,2026-07-20,demo,1866.038,0.0579999999999927,0.36200000000008,4.0,0.0,0.0,1.58199999999988,0.0,6.703999999999950
162,demo_rat,2026-07-20,demo,1873.1,0.0080000000000381,0.4380000000001020,4.0,0.0,0.0,2.3179999999999800,0.0,7.061999999999900
163,demo_rat,2026-07-20,demo,1887.83,0.3700000000001180,0.349999999999909,1.0,1.0,1.0,1.3820000000000600,0.0,14.730000000000000
164,demo_rat,2026-07-20,demo,1903.408,0.1480000000001380,0.4919999999999620,1.0,0.0,0.0,0.910000000000082,0.0,15.578000000000000
165,demo_rat,2026-07-20,demo,1910.7,0.1179999999999380,0.4539999999999510,4.0,0.0,0.0,1.316000000000030,0.0,7.292000000000140
166,demo_rat,2026-07-20,demo,1918.264,0.0800000000001546,0.9279999999998840,4.0,0.0,0.0,1.740000000000010,0.0,7.563999999999850
167,demo_rat,2026-07-20,demo,1927.654,0.1420000000000530,1.2020000000000000,4.0,1.0,1.0,1.3759999999999800,0.0,9.3900000000001
168,demo_rat,2026-07-20,demo,1937.656,0.0119999999999436,0.3120000000001260,16.0,0.0,0.0,1.211999999999990,0.0,10.002000000000000
169,demo_rat,2026-07-20,demo,1955.194,0.155999999999949,0.3440000000000510,4.0,0.0,0.0,1.759999999999990,0.0,17.53800000000000
170,demo_rat,2026-07-20,demo,1964.024,0.2080000000000840,0.6079999999999470,16.0,1.0,1.0,1.6660000000001700,0.0,8.829999999999930
171,demo_rat,2026-07-20,demo,2083.056,0.2300000000000180,0.6320000000000620,16.0,1.0,0.0,1.4220000000000300,1.0,119.03200000000000
172,demo_rat,2026-07-20,demo,2627.84,0.0639999999998508,0.3119999999998980,16.0,1.0,0.0,1.2739999999998900,1.0,544.7840000000000
173,demo_rat,2026-07-20,demo,2664.784,0.1880000000001020,0.2439999999996870,1.0,0.0,0.0,1.36200000000008,0.0,36.94400000000000
174,demo_rat,2026-07-20,demo,2683.324,0.087999999999738,0.4100000000003090,1.0,1.0,1.0,1.237999999999830,0.0,18.540000000000000
175,demo_rat,2026-07-20,demo,2691.21,0.0479999999997744,0.6760000000003860,16.0,0.0,0.0,0.9279999999998840,0.0,7.885999999999970
176,demo_rat,2026-07-20,demo,2704.07,0.3159999999998040,0.1779999999998840,4.0,1.0,0.0,2.132000000000060,1.0,12.860000000000100
177,demo_rat,2026-07-20,demo,2719.968,0.0520000000001346,0.7660000000000760,1.0,1.0,1.0,1.3339999999998300,0.0,15.897999999999700
178,demo_rat,2026-07-20,demo,2728.382,0.0799999999999272,0.2319999999999710,4.0,1.0,0.0,0.9540000000001780,1.0,8.414000000000220
179,demo_rat,2026-07-20,demo,2739.502,0.0239999999998872,2.655999999999950,16.0,0.0,1.0,1.118000000000390,1.0,11.11999999999990
180,demo_rat,2026-07-20,demo,2747.82,0.1199999999998910,0.2399999999997820,4.0,1.0,0.0,1.6900000000000500,1.0,8.318000000000210
181,demo_rat,2026-07-20,demo,2765.394,0.1660000000001670,0.25,1.0,1.0,1.0,1.2519999999999500,0.0,17.573999999999600
182,demo_rat,2026-07-20,demo,2771.766,0.0079999999998108,0.4600000000000360,16.0,0.0,0.0,1.0779999999999700,0.0,6.372000000000300
183,demo_rat,2026-07-20,demo,2778.114,0.1880000000001020,0.2779999999997930,1.0,1.0,1.0,1.4500000000002700,0.0,6.347999999999960
184,demo_rat,2026-07-20,demo,2792.474,0.1859999999996940,0.3400000000001460,16.0,0.0,0.0,0.9420000000000070,0.0,14.360000000000100
185,demo_rat,2026-07-20,demo,2797.986,0.1440000000002330,0.6679999999996650,1.0,0.0,0.0,1.4960000000000900,0.0,5.511999999999720
186,demo_rat,2026-07-20,demo,2804.3,0.0399999999999636,0.5079999999998110,1.0,1.0,1.0,1.8079999999999900,0.0,6.314000000000310
187,demo_rat,2026-07-20,demo,2811.646,0.0459999999998217,0.543999999999869,16.0,1.0,1.0,1.3840000000000100,0.0,7.346000000000000
188,demo_rat,2026-07-20,demo,2818.288,0.0659999999998035,0.2680000000000290,1.0,0.0,0.0,1.4540000000001800,0.0,6.641999999999830
189,demo_rat,2026-07-20,demo,2824.87,0.0940000000000509,0.3279999999999750,1.0,1.0,1.0,1.6820000000002400,0.0,6.58199999999988
190,demo_rat,2026-07-20,demo,2833.228,0.0259999999998399,0.8020000000001350,16.0,0.0,0.0,1.2100000000000400,0.0,8.358000000000180
